gc_run_date,mean_co2_height,mean_ch4_height,mean_n2o_height,co2_precision,ch4_precision,n2o_precision,n_std_used,n_std_total,n_std_dropped_low,qc_flag
2022-10-06,1034172.7142857143,10346,4537,0.6517894190730033,1.0230296782187354,162.88154012754242,7,7,0,WARN
2022-10-10,1035177.6,10248.6,3305.4,0.7990496099702701,1.0315823685805225,210.87203434732277,5,5,0,WARN
2022-10-11,1045200.1428571428,10363.142857142857,6838.571428571429,0.5821505991995751,1.7288417140730599,120.92786883115213,7,7,0,WARN
2022-10-12,1020956.4,10195.4,15881.8,0.3191098259837408,0.28040546923090737,0.3321195574124344,5,5,0,OK
2022-10-13,1021188.5454545454,10248,14700.636363636364,0.5794431938693242,1.5321926924041125,32.88400831810541,11,11,0,WARN
