gc_run_date,mean_co2_height,mean_ch4_height,mean_n2o_height,co2_precision,ch4_precision,n2o_precision,n_std_used,n_std_total,n_std_dropped_low,qc_flag
2022-11-01,1031032,10436.6,12700.8,1.3347975176682882,2.233972841377962,55.24212621041067,5,8,3,WARN
2022-11-10,989102,10091.4,16056.8,1.2610261005605221,1.3080369663482618,0.8853730692391941,5,6,1,OK
2022-11-14,1039094.8,10573.8,6309.6,0.26390617557737406,1.0745716869957997,133.34933417337183,5,5,0,WARN
2022-11-15,1041212.7142857143,10562.42857142857,11790.714285714286,0.7262235669847056,2.0225501102067756,65.77950587318786,7,8,1,WARN
2022-11-16,1027424.6666666666,10432.5,13828.333333333334,0.8113242155951528,2.1492129049995596,48.30497255066151,6,6,0,WARN
2022-11-28,1014329.2,10508.2,11931.6,0.5024715717512795,2.5661367246649203,55.40100334949537,5,7,2,WARN
2022-11-29,993160.6,10316,12981.4,1.1978707378510751,1.449796668617201,55.10507162075488,5,5,0,WARN
