gc_run_date,mean_co2_height,mean_ch4_height,mean_n2o_height,co2_precision,ch4_precision,n2o_precision,n_std_used,n_std_total,n_std_dropped_low,qc_flag
2022-09-26,1029425.6666666666,10129.5,10769.333333333334,1.875714762967845,1.5902538160539037,73.40983610561565,6,7,1,WARN
2022-09-28,1076926,10417,15509.5,2.1047885349333164,0.9095930563405719,1.1534737782662015,2,2,0,INSUFFICIENT_STD
2022-09-29,1050643.5,10464.5,15987,0.2668534462360126,0.4797609199125126,1.946124874723719,2,2,0,INSUFFICIENT_STD
2022-10-05,1033190,10206,201,NA,NA,NA,1,1,0,INSUFFICIENT_STD
